"17399","24"
"17398","14"
"17397","17"
"17396","31"
"17395","23"
"17394","21"
"17393","18"
"17392","24"
"17391","15"
"17390","11"
"17389","20"
"17388","29"
"17387","38"
"17386","44"
"17385","50"
"17384","14"
"17383","15"
"17382","48"
"17381","74"
"17380","52"
"17379","41"
"17378","49"
"17377","18"
"17376","36"
"17375","53"
"17374","68"
"17373","55"
"17372","48"
"17371","57"
"17370","29"
"17369","30"
"17368","65"
"17367","53"
"17366","62"
"17365","76"
"17364","39"
"17363","41"
"17362","49"
"17361","98"
"17360","119"
"17359","75"
"17358","110"
"17357","98"
"17356","39"
"17355","50"
"17354","104"
"17353","175"
"17352","114"
"17351","135"
"17350","143"
"17349","45"
"17348","18"
"17347","87"
"17346","96"
"17345","155"
"17344","158"
"17343","15"
"17340","18"
