"17399","212"
"17398","226"
"17397","237"
"17396","255"
"17395","276"
"17394","240"
"17393","258"
"17392","235"
"17391","233"
"17390","221"
"17389","246"
"17388","321"
"17387","302"
"17386","308"
"17385","257"
"17384","105"
"17383","109"
"17382","122"
"17381","238"
"17380","302"
"17379","325"
"17378","326"
"17377","223"
"17376","218"
"17375","309"
"17374","337"
"17373","343"
"17372","317"
"17371","378"
"17370","260"
"17369","308"
"17368","402"
"17367","397"
"17366","386"
"17365","383"
"17364","137"
"17363","226"
"17362","327"
"17361","339"
"17360","316"
"17359","302"
"17358","320"
"17357","294"
"17356","249"
"17355","214"
"17354","312"
"17353","324"
"17352","315"
"17351","323"
"17350","500"
"17349","286"
"17348","249"
"17347","318"
"17346","357"
"17345","344"
"17344","317"
"17343","400"
"17342","266"
"17341","243"
"17340","303"
"17339","359"
"17338","306"
"17337","322"
"17336","306"
"17335","282"
"17334","250"
"17333","310"
"17332","301"
"17331","287"
"17330","328"
"17329","141"
"17328","212"
"17327","251"
"17326","345"
"17325","320"
"17324","264"
"17323","269"
"17322","320"
"17321","156"
"17320","179"
"17319","236"
"17318","245"
"17317","251"
"17316","237"
"17315","223"
"17314","151"
"17313","190"
"17312","233"
"17311","230"
"17310","250"
"17309","218"
"17308","240"
"17307","157"
"17306","153"
"17305","251"
"17304","239"
"17303","265"
"17302","337"
"17301","26"
"17295","105"
"17294","334"
"17293","212"
"17292","182"
"17291","229"
"17290","212"
"17289","161"
"17288","211"
"17287","197"
"17286","161"
"17285","179"
"17284","242"
"17283","249"
"17282","175"
"17281","224"
"17280","97"
"17279","72"
"17278","90"
"17277","122"
"17276","155"
"17275","229"
"17274","424"
"17273","55"
"17272","5"
