"17399","1231"
"17398","1911"
"17397","2948"
"17396","2929"
"17395","2472"
"17394","2501"
"17393","2915"
"17392","2129"
"17391","2682"
"17390","2901"
"17389","3105"
"17388","4020"
"17387","2800"
"17386","3052"
"17385","3672"
"17384","3079"
"17383","2605"
"17382","3147"
"17381","2775"
"17380","3962"
"17379","3437"
"17378","4432"
"17377","2744"
"17376","2182"
"17375","3863"
"17374","4228"
"17373","2604"
"17372","3534"
"17371","2905"
"17370","2682"
"17369","2971"
"17368","2797"
"17367","3659"
"17366","2245"
"17365","2612"
"17364","2862"
"17363","3174"
"17362","2125"
"17361","2049"
"17360","2359"
"17359","2399"
"17358","2246"
"17357","2304"
"17356","2027"
"17355","2369"
"17354","2450"
"17353","2134"
"17352","2314"
"17351","2449"
"17350","2324"
"17349","2361"
"17348","2166"
"17347","3565"
"17346","2042"
"17345","2608"
"17344","2394"
"17343","2058"
"17342","2525"
"17341","2238"
"17340","2083"
"17339","2491"
"17338","2070"
"17337","2049"
"17336","2384"
"17335","3014"
"17334","2642"
"17333","2879"
"17332","2395"
"17331","2920"
"17330","3846"
"17329","4115"
"17328","4114"
"17327","3596"
"17326","3709"
"17325","3463"
"17324","3649"
"17323","3658"
"17322","2997"
"17321","2954"
"17320","3925"
"17319","3498"
"17318","3171"
"17317","3798"
"17316","3216"
"17315","3380"
"17314","3262"
"17313","2660"
"17312","2817"
"17311","3930"
"17310","3648"
"17309","3325"
"17308","3432"
"17307","4280"
"17306","4827"
"17305","5616"
"17304","4444"
"17303","4754"
"17302","4800"
"17301","4066"
"17300","4474"
"17299","5494"
"17298","5260"
"17297","4711"
"17296","4462"
"17295","5241"
"17294","5559"
"17293","6937"
"17292","7039"
"17291","6473"
"17290","6794"
"17289","8115"
"17288","8650"
"17287","7154"
"17286","7969"
"17285","7465"
"17284","8807"
"17283","9053"
"17282","7143"
"17281","8159"
"17280","7773"
"17279","8471"
"17278","5024"
"17277","3897"
"17276","4416"
"17275","2812"
"17274","508"
