"17395","1035"
"17394","9703"
"17393","11105"
"17392","9314"
"17391","10547"
"17390","9895"
"17389","8514"
"17388","7479"
"17387","7468"
"17386","6430"
"17385","6000"
"17384","6955"
"17383","6234"
"17382","5019"
"17381","5880"
"17380","5663"
"17379","7072"
"17378","7454"
"17377","9727"
"17376","7989"
"17375","9291"
"17374","5498"
"17373","7311"
"17372","7977"
"17371","10518"
"17370","7697"
"17369","10399"
"17368","7310"
"17367","10236"
"17366","11416"
"17365","9888"
"17364","9564"
"17363","8045"
"17362","8811"
"17361","7527"
"17360","8173"
"17359","9357"
"17358","9268"
"17357","8704"
"17356","9340"
"17355","10242"
"17354","8631"
"17353","8431"
"17352","6670"
"17351","7783"
"17350","7930"
"17349","8163"
"17348","8415"
"17347","7162"
"17346","10230"
"17345","9076"
"17344","7370"
"17343","9179"
"17342","10077"
"17341","9656"
"17340","9085"
"17339","8438"
"17338","9103"
"17337","9554"
"17336","8938"
"17335","7867"
"17334","9059"
"17333","9319"
"17332","6699"
"17331","6527"
"17330","7718"
"17329","8706"
"17328","10615"
"17327","9356"
"17326","9032"
"17325","6236"
"17324","4748"
"17323","8254"
"17322","7801"
"17321","9361"
"17320","10222"
"17319","7895"
"17318","7356"
"17317","8656"
"17316","12736"
"17315","10678"
"17314","11325"
"17313","8725"
"17312","8123"
"17311","7373"
"17310","8226"
"17309","9620"
"17308","11285"
"17307","13799"
"17306","13940"
"17305","10285"
"17304","7617"
"17303","10789"
"17302","11072"
"17301","10430"
"17300","13291"
"17299","12461"
"17298","12219"
"17297","10542"
"17296","10594"
"17295","12015"
"17294","12246"
"17293","13341"
"17292","12518"
"17291","9596"
"17290","11457"
"17289","8775"
"17288","9472"
"17287","8769"
"17286","8960"
"17285","10942"
"17284","9446"
"17283","11251"
"17282","8960"
"17281","9101"
"17280","9912"
"17279","9109"
"17278","8269"
"17277","6584"
"17276","5961"
"17275","2001"
"17274","3965"
"17273","3625"
"17272","2377"
"17271","1055"
