"17399","177"
"17398","1247"
"17397","2237"
"17396","1893"
"17395","2304"
"17394","2812"
"17393","2711"
"17392","2799"
"17391","2453"
"17390","2812"
"17389","2563"
"17388","3943"
"17387","2616"
"17386","2673"
"17385","3231"
"17384","2555"
"17383","3385"
"17382","3092"
"17381","3676"
"17380","4129"
"17379","3737"
"17378","3118"
"17377","2984"
"17376","2958"
"17375","2601"
"17374","2544"
"17373","3085"
"17372","3682"
"17371","3359"
"17370","2627"
"17369","3727"
"17368","4242"
"17367","4147"
"17366","3359"
"17365","3260"
"17364","2960"
"17363","2955"
"17362","3114"
"17361","2928"
"17360","2741"
"17359","3738"
"17358","2006"
"17357","2938"
"17356","1821"
"17355","1930"
"17354","2154"
"17353","1661"
"17352","2017"
"17351","2208"
"17350","1674"
"17349","1709"
"17348","2441"
"17347","2050"
"17346","2673"
"17345","2410"
"17344","2876"
"17343","2430"
"17342","2518"
"17341","2725"
"17340","2870"
"17339","3062"
"17338","2912"
"17337","3184"
"17336","2534"
"17335","2812"
"17334","3394"
"17333","2959"
"17332","3259"
"17331","4240"
"17330","3651"
"17329","4279"
"17328","3416"
"17327","3956"
"17326","3061"
"17325","3007"
"17324","3445"
"17323","2589"
"17322","2606"
"17321","3200"
"17320","2652"
"17319","2605"
"17318","3496"
"17317","2333"
"17316","3361"
"17315","2684"
"17314","2529"
"17313","2966"
"17312","2817"
"17311","3089"
"17310","2976"
"17309","3042"
"17308","3664"
"17307","2978"
"17306","3315"
"17305","2495"
"17304","2454"
"17303","1565"
"17302","2268"
"17301","2995"
"17300","1815"
"17299","2605"
"17298","2049"
"17297","2539"
"17296","1996"
"17295","2139"
"17294","1594"
"17293","1508"
"17292","1842"
"17291","1688"
"17290","1315"
"17289","1920"
"17288","1962"
"17287","1881"
"17286","2540"
"17285","3146"
"17284","3017"
"17283","2487"
"17282","2725"
"17281","2152"
"17280","3091"
"17279","1764"
"17278","1518"
"17277","1320"
"17276","1737"
"17275","2058"
"17274","1715"
"17273","429"
"17272","1"
