"17399","73"
"17398","111"
"17397","137"
"17396","191"
"17395","67"
"17394","240"
"17393","79"
"17392","56"
"17391","64"
"17390","31"
"17389","70"
"17388","107"
"17387","113"
"17386","90"
"17385","77"
"17384","97"
"17383","58"
"17382","48"
"17381","99"
"17380","63"
"17379","41"
"17378","46"
"17377","87"
"17376","61"
"17375","114"
"17374","131"
"17373","83"
"17372","131"
"17371","158"
"17370","149"
"17369","177"
"17368","146"
"17367","417"
"17366","500"
"17365","364"
"17364","190"
"17363","109"
"17362","137"
"17361","291"
"17360","225"
"17359","354"
"17358","274"
"17357","350"
"17356","259"
"17355","192"
"17354","514"
"17353","619"
"17352","454"
"17351","287"
"17350","251"
"17349","129"
"17348","188"
"17347","304"
"17346","280"
"17345","490"
"17344","272"
"17343","340"
"17342","166"
"17341","96"
"17340","199"
"17339","259"
"17338","117"
"17337","139"
"17336","161"
"17335","58"
"17334","201"
"17333","318"
"17332","157"
"17331","116"
"17330","101"
"17329","93"
"17328","190"
"17327","75"
"17326","110"
"17325","122"
"17324","104"
"17323","89"
"17322","145"
"17321","20"
"17320","17"
"17319","37"
"17318","23"
"17317","46"
"17316","46"
"17315","26"
"17314","29"
"17313","39"
"17312","30"
"17311","28"
"17310","28"
"17309","35"
"17308","49"
"17307","55"
"17306","61"
"17305","53"
"17304","62"
"17303","41"
"17302","10"
"17301","10"
