"17393","16654"
"17392","25585"
"17391","29204"
"17390","27641"
"17389","30693"
"17388","30750"
"17387","29593"
"17386","32336"
"17385","33899"
"17384","31825"
"17383","34428"
"17382","34662"
"17381","33845"
"17380","32498"
"17379","34782"
"17378","30259"
"17377","28568"
"17376","25903"
"17375","26993"
"17374","24568"
"17373","29165"
"17372","30079"
"17371","30125"
"17370","29869"
"17369","30141"
"17368","33932"
"17367","33832"
"17366","33248"
"17365","31856"
"17364","34921"
"17363","31930"
"17362","31851"
"17361","30125"
"17360","30816"
"17359","34753"
"17358","34255"
"17357","32311"
"17356","30744"
"17355","31447"
"17354","29147"
"17353","31413"
"17352","27361"
"17351","29879"
"17350","33569"
"17349","32290"
"17348","32291"
"17347","28663"
"17346","28642"
"17345","28549"
"17344","28687"
"17343","27205"
"17342","29144"
"17341","29426"
"17340","30750"
"17339","27545"
"17338","26152"
"17337","30185"
"17336","30705"
"17335","32486"
"17334","34423"
"17333","31091"
"17332","29574"
"17331","32431"
"17330","32140"
"17329","28701"
"17328","29900"
"17327","34089"
"17326","31649"
"17325","30466"
"17324","28180"
"17323","29015"
"17322","28683"
"17321","29605"
"17320","28411"
"17319","26228"
"17318","28613"
"17317","28687"
"17316","28968"
"17315","27169"
"17314","30117"
"17313","34180"
"17312","36260"
"17311","26553"
"17310","30741"
"17309","31230"
"17308","33857"
"17307","35457"
"17306","37656"
"17305","36411"
"17304","33240"
"17303","36123"
"17302","35410"
"17301","35933"
"17300","36094"
"17299","40565"
"17298","38443"
"17297","36024"
"17296","33759"
"17295","33820"
"17294","32726"
"17293","38312"
"17292","36403"
"17291","41098"
"17290","37387"
"17289","33892"
"17288","34564"
"17287","37016"
"17286","36339"
"17285","32503"
"17284","32415"
"17283","34463"
"17282","36334"
"17281","31589"
"17280","29397"
"17279","33686"
"17278","30737"
"17277","23097"
"17276","20594"
"17275","10788"
