"17398","81"
"17397","43"
"17396","43"
"17395","71"
"17394","76"
"17393","51"
"17392","60"
"17391","47"
"17390","64"
"17389","86"
"17388","88"
"17387","71"
"17386","69"
"17385","98"
"17384","47"
"17383","58"
"17382","104"
"17381","75"
"17380","121"
"17379","69"
"17378","121"
"17377","86"
"17376","90"
"17375","99"
"17374","84"
"17373","122"
"17372","122"
"17371","121"
"17370","61"
"17369","89"
"17368","87"
"17367","128"
"17366","94"
"17365","100"
"17364","93"
"17363","71"
"17362","135"
"17361","125"
"17360","116"
"17359","118"
"17358","148"
"17357","136"
"17356","152"
"17355","129"
"17354","354"
"17353","152"
"17352","111"
"17351","125"
"17350","113"
"17349","94"
"17348","212"
"17347","244"
"17346","207"
"17345","236"
"17344","309"
"17343","261"
"17342","223"
"17341","166"
"17340","133"
"17339","164"
"17338","169"
"17337","139"
"17336","100"
"17335","95"
"17334","126"
"17333","129"
"17332","188"
"17331","118"
"17330","144"
"17329","89"
"17328","125"
"17327","146"
"17326","179"
"17325","194"
"17324","102"
"17323","110"
"17322","132"
"17321","79"
"17320","103"
"17319","168"
"17318","265"
"17317","217"
"17316","230"
"17315","210"
"17314","155"
"17313","195"
"17312","198"
"17311","189"
"17310","196"
"17309","202"
"17308","199"
"17307","166"
"17306","151"
"17305","196"
"17304","209"
"17303","191"
"17302","200"
"17301","185"
"17300","167"
"17299","158"
"17298","187"
"17297","215"
"17296","219"
"17295","180"
"17294","211"
"17293","224"
"17292","196"
"17291","219"
"17290","218"
"17289","215"
"17288","216"
"17287","278"
"17286","215"
"17285","227"
"17284","264"
"17283","240"
"17282","191"
"17281","249"
"17280","110"
"17279","54"
