"17397","6751"
"17396","12029"
"17395","13209"
"17394","14603"
"17393","15762"
"17392","14022"
"17391","13925"
"17390","13816"
"17389","13811"
"17388","15163"
"17387","15505"
"17386","14668"
"17385","15886"
"17384","18503"
"17383","16409"
"17382","16272"
"17381","14105"
"17380","22420"
"17379","13626"
"17378","11737"
"17377","11054"
"17376","13310"
"17375","13741"
"17374","9986"
"17373","9962"
"17372","11180"
"17371","9421"
"17370","9670"
"17369","8270"
"17368","8754"
"17367","10863"
"17366","7722"
"17365","11345"
"17364","13463"
"17363","12932"
"17362","10584"
"17361","11980"
"17360","12646"
"17359","14378"
"17358","16682"
"17357","15795"
"17356","18145"
"17355","17524"
"17354","17850"
"17353","15889"
"17352","14294"
"17351","17805"
"17350","16695"
"17349","16648"
"17348","16429"
"17347","18448"
"17346","14036"
"17345","17502"
"17344","15726"
"17343","15136"
"17342","19751"
"17341","17115"
"17340","14800"
"17339","14526"
"17338","17520"
"17337","15241"
"17336","18368"
"17335","18622"
"17334","18264"
"17333","17472"
"17332","15931"
"17331","15570"
"17330","16112"
"17329","17479"
"17328","17473"
"17327","18308"
"17326","18250"
"17325","17956"
"17324","16340"
"17323","16248"
"17322","15976"
"17321","18234"
"17320","16358"
"17319","16230"
"17318","15981"
"17317","14977"
"17316","19772"
"17315","16608"
"17314","20392"
"17313","16419"
"17312","15104"
"17311","16816"
"17310","16102"
"17309","17198"
"17308","15717"
"17307","18780"
"17306","18278"
"17305","16859"
"17304","15193"
"17303","16036"
"17302","13072"
"17301","17381"
"17300","20585"
"17299","19106"
"17298","15945"
"17297","15883"
"17296","15373"
"17295","18247"
"17294","14957"
"17293","19495"
"17292","15578"
"17291","17134"
"17290","15385"
"17289","12469"
"17288","14835"
"17287","14068"
"17286","17862"
"17285","16830"
"17284","13329"
"17283","13398"
"17282","13582"
"17281","12357"
"17280","16257"
"17279","20519"
"17278","16269"
"17277","7372"
"17276","4462"
