"17399","194"
"17398","105"
"17397","94"
"17396","209"
"17395","347"
"17394","84"
"17393","43"
"17392","80"
"17391","62"
"17390","55"
"17389","54"
"17388","236"
"17387","138"
"17386","135"
"17385","55"
"17384","48"
"17383","55"
"17382","84"
"17381","72"
"17380","302"
"17379","265"
"17378","300"
"17377","130"
"17376","102"
"17375","291"
"17374","284"
"17373","405"
"17372","190"
"17371","128"
"17370","54"
"17369","79"
"17368","219"
"17367","253"
"17366","136"
"17365","52"
"17364","54"
"17363","43"
"17362","66"
"17361","43"
"17360","45"
"17359","82"
"17358","308"
"17357","88"
"17356","83"
"17355","136"
"17354","318"
"17353","430"
"17352","276"
"17351","240"
"17350","164"
"17349","107"
"17348","197"
"17347","156"
"17346","344"
"17345","226"
"17344","331"
"17343","143"
"17342","23"
"17341","30"
"17340","16"
"17339","23"
"17338","138"
"17337","201"
"17336","40"
"17335","23"
"17334","18"
"17333","110"
"17332","318"
"17331","277"
"17330","231"
"17329","351"
"17328","72"
"17327","33"
"17326","58"
"17325","47"
"17324","327"
"17323","215"
"17322","26"
"17321","33"
"17320","57"
"17319","140"
"17318","225"
"17317","204"
"17316","294"
"17315","325"
"17314","242"
"17313","231"
"17312","294"
"17311","328"
"17310","472"
"17309","173"
"17308","96"
"17307","155"
"17306","120"
"17305","441"
"17304","204"
"17303","362"
"17302","114"
"17301","164"
"17300","31"
"17299","23"
"17298","146"
"17297","216"
"17296","647"
"17295","265"
"17294","59"
"17293","59"
"17292","55"
"17291","92"
"17290","157"
"17289","21"
"17288","238"
"17287","124"
"17286","380"
"17285","233"
"17284","106"
"17283","56"
"17282","77"
"17281","166"
"17280","150"
"17279","77"
"17278","264"
"17277","221"
"17276","270"
"17275","353"
