"17396","14497"
"17395","36777"
"17394","35831"
"17393","36242"
"17392","35012"
"17391","35299"
"17390","31546"
"17389","31532"
"17388","30593"
"17387","35062"
"17386","33306"
"17385","32754"
"17384","27263"
"17383","29019"
"17382","31549"
"17381","34023"
"17380","35792"
"17379","35116"
"17378","33488"
"17377","33607"
"17376","33380"
"17375","33523"
"17374","32482"
"17373","35976"
"17372","33680"
"17371","34399"
"17370","34884"
"17369","35078"
"17368","36061"
"17367","39490"
"17366","40131"
"17365","37248"
"17364","37517"
"17363","36297"
"17362","38293"
"17361","41172"
"17360","39306"
"17359","41555"
"17358","39391"
"17357","39036"
"17356","40372"
"17355","39394"
"17354","38188"
"17353","39483"
"17352","36412"
"17351","39221"
"17350","35951"
"17349","41279"
"17348","38010"
"17347","36568"
"17346","38086"
"17345","40394"
"17344","39823"
"17343","36460"
"17342","37017"
"17341","36329"
"17340","37073"
"17339","37655"
"17338","36891"
"17337","38206"
"17336","36622"
"17335","38079"
"17334","37236"
"17333","36474"
"17332","36669"
"17331","38298"
"17330","38885"
"17329","34286"
"17328","39777"
"17327","40286"
"17326","40608"
"17325","38920"
"17324","40129"
"17323","39735"
"17322","42277"
"17321","42742"
"17320","44170"
"17319","42880"
"17318","43607"
"17317","46782"
"17316","43475"
"17315","40428"
"17314","45748"
"17313","44841"
"17312","45526"
"17311","45243"
"17310","46026"
"17309","46919"
"17308","47585"
"17307","51076"
"17306","50473"
"17305","52537"
"17304","46260"
"17303","49708"
"17302","47172"
"17301","48816"
"17300","46649"
"17299","48736"
"17298","49072"
"17297","47496"
"17296","51919"
"17295","50034"
"17294","53614"
"17293","59764"
"17292","61709"
"17291","58956"
"17290","61083"
"17289","61551"
"17288","62594"
"17287","65437"
"17286","70230"
"17285","69734"
"17284","66867"
"17283","68192"
"17282","69248"
"17281","66337"
"17280","70070"
"17279","78995"
"17278","80452"
"17277","83372"
"17276","87223"
"17275","89029"
"17274","102660"
"17273","113210"
"17272","111405"
"17271","85322"
